,romance,non-romance
arrest,0.003172981721613097,0.0012344055035925204
arrival,0.0,0.002602370796833962
arrive,0.0025383853772904777,0.005554824766166342
arrogance,0.0008919030196784362,0.0
arrogant,0.0,0.0004337284661389937
arrogate,0.0,0.0004337284661389937
arrow,0.0006345963443226194,0.0003086013758981301
arrowhead,0.0008919030196784362,0.0
arsenal,0.0,0.0004337284661389937
art,0.003172981721613097,0.003394615134879431
artery,0.0,0.0004337284661389937
artfully,0.0012691926886452389,0.0003086013758981301
arthur,0.0019037890329678582,0.004320419262573822
arthur's,0.0,0.0004337284661389937
article,0.0008919030196784362,0.0
articulate,0.0,0.0004337284661389937
artie,0.0,0.0034698277291119496
artificial,0.0006345963443226194,0.0003086013758981301
artificially,0.0,0.0004337284661389937
artisan,0.0008919030196784362,0.0
artist,0.003172981721613097,0.0015430068794906506
artistic,0.0006345963443226194,0.0006172027517962602
artistically,0.0,0.0004337284661389937
artists,0.0008919030196784362,0.0
artists',0.0,0.0004337284661389937
artless,0.0008919030196784362,0.0
arts,0.0,0.0004337284661389937
arturo,0.0,0.0004337284661389937
as,0.012691926886452388,0.02407090732005415
as-it-were,0.0,0.0004337284661389937
ascend,0.0006345963443226194,0.0003086013758981301
ascertain,0.0,0.0004337284661389937
ascetic,0.0008919030196784362,0.0
ash,0.0025383853772904777,0.0006172027517962602
ashamed,0.0025383853772904777,0.002160209631286911
ashtray,0.0,0.0004337284661389937
asia,0.0012691926886452389,0.0009258041276943903
asian,0.0019037890329678582,0.0003086013758981301
aside,0.003172981721613097,0.0037032165107775614
ask,0.03744118431503454,0.047524611888312036
asked,0.0006345963443226194,0.0015430068794906506
askin',0.0,0.0004337284661389937
askington,0.004459515098392181,0.0
askington's,0.0008919030196784362,0.0
asleep,0.005076770754580955,0.004011817886675691
asparagus,0.0,0.0004337284661389937
aspect,0.0012691926886452389,0.0015430068794906506
aspiration,0.0,0.0004337284661389937
aspirin,0.0,0.0004337284661389937
assail,0.0008919030196784362,0.0
assam,0.0,0.0008674569322779874
assassin,0.0,0.0017349138645559748
assassination,0.0,0.0004337284661389937
assault,0.0,0.001301185398416981
assemble,0.0006345963443226194,0.0003086013758981301
assembly,0.0,0.001301185398416981
assent,0.0,0.0004337284661389937
assertive,0.0008919030196784362,0.0
asset,0.0017838060393568723,0.0
assign,0.0006345963443226194,0.0015430068794906506
assignment,0.0006345963443226194,0.0009258041276943903
assimilate,0.0008919030196784362,0.0
assistance,0.0017838060393568723,0.0
assistant,0.0,0.0008674569322779874
associate,0.0,0.0017349138645559748
association,0.0,0.0017349138645559748
assort,0.0,0.0008674569322779874
assortment,0.0,0.0004337284661389937
assuage,0.0008919030196784362,0.0
assume,0.003172981721613097,0.004011817886675691
assumption,0.0,0.0008674569322779874
assurance,0.0006345963443226194,0.0003086013758981301
assure,0.0025383853772904777,0.0024688110071850408
astaires,0.0,0.0004337284661389937
asteroid,0.0,0.0004337284661389937
astonish,0.0,0.0008674569322779874
astonishing,0.0008919030196784362,0.0
astonishingly,0.0006345963443226194,0.0003086013758981301
astonishment,0.0,0.0004337284661389937
astounding,0.0,0.0004337284661389937
astride,0.0,0.0004337284661389937
astringency,0.0,0.0004337284661389937
astronaut,0.0017838060393568723,0.0
astronomical,0.0,0.0008674569322779874
astronomy,0.0017838060393568723,0.0
asunder,0.0008919030196784362,0.0
at,0.018403293985355965,0.019750488057480326
atavistic,0.0,0.0004337284661389937
atheist,0.0008919030196784362,0.0
athens,0.0,0.0004337284661389937
athletic,0.0,0.0008674569322779874
atkinson,0.0,0.0004337284661389937
atlantis,0.0,0.0004337284661389937
atmosphere,0.0012691926886452389,0.0024688110071850408
atom,0.0,0.0004337284661389937
atomic,0.0,0.0008674569322779874
atonally,0.0,0.0004337284661389937
atonement,0.0,0.0008674569322779874
atop,0.0,0.0008674569322779874
atta,0.0008919030196784362,0.0
attach,0.0006345963443226194,0.0037032165107775614
attack,0.0006345963443226194,0.004629020638471952
attacker,0.0,0.0008674569322779874
attain,0.0,0.0008674569322779874
attainment,0.0,0.0004337284661389937
attempt,0.0,0.012578125518030817
attend,0.0019037890329678582,0.0003086013758981301
attendant,0.0,0.0030360992629729563
attending,0.0008919030196784362,0.0
attention,0.0038075780659357164,0.009258041276943903
attentive,0.0026757090590353084,0.0
attic,0.0006345963443226194,0.0012344055035925204
attis,0.0008919030196784362,0.0
attitude,0.0,0.0034698277291119496
attorney,0.0,0.0017349138645559748
attorneys,0.0,0.0004337284661389937
attract,0.0006345963443226194,0.002160209631286911
attraction,0.0006345963443226194,0.0009258041276943903
attractive,0.0019037890329678582,0.0009258041276943903
attrition,0.0,0.0004337284661389937
audacity,0.0,0.0004337284661389937
audible,0.0,0.0008674569322779874
audience,0.0006345963443226194,0.002777412383083171
audio,0.0,0.0004337284661389937
audit,0.0,0.0008674569322779874
auditor,0.0,0.0004337284661389937
auditorium,0.0006345963443226194,0.0003086013758981301
augment,0.0,0.0004337284661389937
august,0.0012691926886452389,0.0012344055035925204
augustine,0.0008919030196784362,0.0
augustus,0.0,0.0004337284661389937
aunt,0.0019037890329678582,0.002777412383083171
aunt's,0.0008919030196784362,0.0
auntie,0.0,0.0008674569322779874
austere,0.0008919030196784362,0.0
australia,0.0,0.0008674569322779874
authentic,0.0025383853772904777,0.0006172027517962602
authenticity,0.0008919030196784362,0.0
author,0.0,0.0008674569322779874
authority,0.0006345963443226194,0.0018516082553887807
auto,0.0006345963443226194,0.0009258041276943903
automatic,0.0006345963443226194,0.0012344055035925204
automatically,0.0006345963443226194,0.0018516082553887807
automobile,0.0012691926886452389,0.0012344055035925204
autopsy,0.0,0.0008674569322779874
autos,0.0,0.0004337284661389937
autumn,0.0,0.0004337284661389937
auxiliary,0.0,0.0004337284661389937
avail,0.0006345963443226194,0.0009258041276943903
available,0.0006345963443226194,0.0015430068794906506
avenue,0.0,0.001301185398416981
average,0.003172981721613097,0.0009258041276943903
aversion,0.0017838060393568723,0.0
avert,0.0006345963443226194,0.0003086013758981301
aviary,0.0,0.0004337284661389937
aviator,0.0008919030196784362,0.0
avidity,0.0,0.0004337284661389937
avocado,0.0,0.0004337284661389937
avocation,0.0,0.0004337284661389937
avoid,0.0012691926886452389,0.0024688110071850408
avoidance,0.0008919030196784362,0.0
aw,0.0012691926886452389,0.0003086013758981301
await,0.0012691926886452389,0.0009258041276943903
awake,0.0038075780659357164,0.0024688110071850408
awaken,0.0,0.0017349138645559748
award,0.0008919030196784362,0.0
aware,0.003172981721613097,0.005863426142064472
awareness,0.0017838060393568723,0.0
away,0.04061416603664764,0.04166118574624757
awe,0.0006345963443226194,0.0006172027517962602
awesome,0.0006345963443226194,0.0003086013758981301
awful,0.0012691926886452389,0.0006172027517962602
awfully,0.0019037890329678582,0.0018516082553887807
awhile,0.0,0.001301185398416981
awkward,0.0006345963443226194,0.0015430068794906506
awkwardly,0.0,0.0008674569322779874
awry,0.0,0.0004337284661389937
ax,0.0,0.0017349138645559748
axle,0.0,0.0004337284661389937
aye-yah-ah-ah,0.0,0.0004337284661389937
ayres',0.0,0.0004337284661389937
azalea,0.0025383853772904777,0.0003086013758981301
b,0.0006345963443226194,0.0003086013758981301
b'dikkat,0.0,0.009108297788918867
b'dikkat's,0.0,0.0004337284661389937
b.a.,0.0,0.0004337284661389937
ba-a-a,0.0,0.0004337284661389937
babbiting,0.0,0.0004337284661389937
babble,0.0,0.0008674569322779874
babe,0.0006345963443226194,0.0006172027517962602
baby,0.017768697641033344,0.002160209631286911
baby's,0.0035676120787137447,0.0
baby-dear,0.0,0.0008674569322779874
baby-sitter,0.0008919030196784362,0.0
babyhood,0.0,0.0004337284661389937
babylon,0.0,0.0004337284661389937
baccarat,0.0,0.0004337284661389937
bach,0.0006345963443226194,0.0003086013758981301
bachelor,0.0017838060393568723,0.0
bachelor-type,0.0008919030196784362,0.0
back,0.0818629284176179,0.11634271871359506
backbone,0.0,0.0004337284661389937
background,0.0006345963443226194,0.0018516082553887807
backing,0.0008919030196784362,0.0
backlash,0.0,0.0004337284661389937
backside,0.0,0.0004337284661389937
backstage,0.0,0.0008674569322779874
backward,0.0019037890329678582,0.0012344055035925204
backwards,0.0,0.0008674569322779874
backyard,0.0006345963443226194,0.0003086013758981301
bacon,0.0,0.0021686423306949685
bacteria,0.0,0.0004337284661389937
bad,0.015230312263742865,0.012652656411823334
badge,0.0,0.001301185398416981
badge-toter,0.0,0.0004337284661389937
badger,0.0008919030196784362,0.0
badinage,0.0,0.0004337284661389937
badly,0.0006345963443226194,0.0024688110071850408
badmen,0.0,0.0004337284661389937
baffle,0.0012691926886452389,0.0003086013758981301
baffling,0.0,0.0004337284661389937
bag,0.005076770754580955,0.0061720275179626026
baggy,0.0012691926886452389,0.0003086013758981301
bagpipe,0.0008919030196784362,0.0
bail,0.0,0.0008674569322779874
bailing,0.0,0.0004337284661389937
baird,0.0,0.0008674569322779874
bait,0.0,0.0004337284661389937
bake,0.0019037890329678582,0.003394615134879431
bake-oven,0.0,0.0004337284661389937
balance,0.0006345963443226194,0.0024688110071850408
balanced,0.0,0.0004337284661389937
bald,0.0,0.0004337284661389937
balding,0.0,0.0004337284661389937
baldness,0.0,0.0008674569322779874
bale,0.0,0.0030360992629729563
baleful,0.0,0.0004337284661389937
bali,0.0,0.0004337284661389937
balinese,0.0,0.0004337284661389937
balk,0.0,0.0004337284661389937
balkan,0.0008919030196784362,0.0
balkans,0.0,0.0004337284661389937
balkiness,0.0,0.0004337284661389937
ball,0.012691926886452388,0.0049376220143700815
ballad,0.0,0.0004337284661389937
ballet,0.0006345963443226194,0.0012344055035925204
balloon,0.0019037890329678582,0.0006172027517962602
ballplayer,0.004459515098392181,0.0
baltimore,0.0008919030196784362,0.0
balustrade,0.0,0.0004337284661389937
balzac,0.0008919030196784362,0.0
bambi,0.0,0.0004337284661389937
ban,0.0,0.0004337284661389937
banana,0.0,0.0004337284661389937
bananas,0.0,0.0004337284661389937
bancroft,0.0035676120787137447,0.0
bancroft's,0.0008919030196784362,0.0
band,0.0019037890329678582,0.0015430068794906506
bandage,0.0019037890329678582,0.0012344055035925204
bandit,0.0006345963443226194,0.0003086013758981301
bandstand,0.0008919030196784362,0.0
bang,0.003172981721613097,0.0018516082553887807
banging,0.0,0.0004337284661389937
bangish,0.0,0.0004337284661389937
banister,0.0012691926886452389,0.0006172027517962602
banjo,0.0,0.0004337284661389937
bank,0.0006345963443226194,0.004011817886675691
banker,0.0008919030196784362,0.0
bankrupt,0.0,0.0004337284661389937
bankruptcy,0.0006345963443226194,0.0003086013758981301
banner,0.0008919030196784362,0.0
bannnnnng,0.0008919030196784362,0.0
banshee,0.0006345963443226194,0.0003086013758981301
banter,0.0,0.0004337284661389937
baptist,0.0,0.0008674569322779874
baptists,0.0,0.0004337284661389937
bar,0.003172981721613097,0.009566642652842034
bar'l,0.0008919030196784362,0.0
bar-buddy,0.0,0.0004337284661389937
bar-h,0.0008919030196784362,0.0
barb,0.0,0.0017349138645559748
barbarian,0.0,0.0004337284661389937
barbed-wire,0.0,0.0004337284661389937
barber,0.0008919030196784362,0.0
barber's,0.0,0.0004337284661389937
barco,0.0,0.007807112390501887
barco's,0.0,0.0034698277291119496
bare,0.0025383853772904777,0.0037032165107775614
bare-armed,0.0008919030196784362,0.0
barefoot,0.0012691926886452389,0.0006172027517962602
barely,0.0012691926886452389,0.002160209631286911
bargain,0.0006345963443226194,0.0003086013758981301
bargaining,0.0,0.0004337284661389937
barge,0.0006345963443226194,0.0003086013758981301
bari,0.0008919030196784362,0.0
baritone,0.0006345963443226194,0.0003086013758981301
bark,0.0012691926886452389,0.0006172027517962602
barkeep,0.0,0.0004337284661389937
barn,0.0012691926886452389,0.005246223390268212
barney,0.0,0.0030360992629729563
barometric,0.0,0.0004337284661389937
baron,0.0,0.0004337284661389937
baroness,0.0,0.0004337284661389937
barrack,0.0,0.0004337284661389937
barrage,0.0,0.0004337284661389937
barrel,0.0,0.0039035561952509433
barren,0.0,0.0004337284661389937
barricade,0.0,0.0008674569322779874
barrier,0.0,0.0017349138645559748
barry,0.0,0.0004337284661389937
barrymores,0.0,0.0004337284661389937
bartender,0.0,0.002602370796833962
bartlett,0.0,0.0008674569322779874
bartoli's,0.0008919030196784362,0.0
barton,0.0,0.010843211653474844
barton's,0.0,0.001301185398416981
base,0.006345963443226194,0.0024688110071850408
baseball,0.0025383853772904777,0.0003086013758981301
baseball's,0.0008919030196784362,0.0
basement,0.0019037890329678582,0.0009258041276943903
basho's,0.0,0.0004337284661389937
basic,0.0,0.001301185398416981
basin,0.0,0.0008674569322779874
basis,0.0006345963443226194,0.0012344055035925204
bask,0.0008919030196784362,0.0
basket,0.0012691926886452389,0.0012344055035925204
basketball,0.0008919030196784362,0.0
basketball-playing,0.0,0.0004337284661389937
baslot,0.0,0.0008674569322779874
bass,0.0012691926886452389,0.0006172027517962602
bast,0.0,0.0004337284661389937
bastard,0.0019037890329678582,0.002160209631286911
bastard's,0.0,0.0004337284661389937
bastards,0.0,0.0004337284661389937
bat,0.005711367098903575,0.0015430068794906506
batch,0.0,0.0008674569322779874
bates,0.0,0.0008674569322779874
bath,0.005076770754580955,0.0049376220143700815
bathar-on-walli,0.0,0.0004337284661389937
bathe,0.0,0.0004337284661389937
bathos,0.0,0.0004337284661389937
bathrobe,0.0008919030196784362,0.0
bathroom,0.004442174410258336,0.0012344055035925204
bathtub,0.0,0.0008674569322779874
baton,0.0,0.001301185398416981
batter,0.0,0.0021686423306949685
batter's,0.0008919030196784362,0.0
battery,0.0,0.001301185398416981
battle,0.0019037890329678582,0.0018516082553887807
battle-ax,0.0008919030196784362,0.0
battlefield,0.0,0.0004337284661389937
batwing,0.0,0.0004337284661389937
bawh,0.0,0.0008674569322779874
bawhs,0.0,0.0004337284661389937
bawl,0.0,0.0008674569322779874
bay,0.0006345963443226194,0.0015430068794906506
bayonet,0.0,0.0021686423306949685
bayou,0.0,0.0008674569322779874
bazaar,0.0012691926886452389,0.0003086013758981301
bcd,0.0,0.0004337284661389937
be,0.0019037890329678582,0.002160209631286911
beach,0.008884348820516672,0.005246223390268212
beacon,0.0,0.0004337284661389937
bead,0.0,0.0004337284661389937
beady,0.0,0.0004337284661389937
beam,0.0,0.0004337284661389937
beaming,0.0,0.0004337284661389937
bean,0.0008919030196784362,0.0
bear,0.004442174410258336,0.004320419262573822
bear-like,0.0,0.0004337284661389937
beard,0.006980559787548813,0.0024688110071850408
beardless,0.0,0.0004337284661389937
bearer,0.0,0.0004337284661389937
bearing,0.0008919030196784362,0.0
beast,0.0006345963443226194,0.0012344055035925204
beasties,0.0,0.0004337284661389937
beat,0.0038075780659357164,0.0077150343974532526
beat-up,0.0,0.0004337284661389937
beaten,0.0,0.0004337284661389937
beatification,0.0,0.0004337284661389937
beatnik,0.0,0.0004337284661389937
beau,0.0,0.0004337284661389937
beauclerk,0.0,0.0034698277291119496
beautiful,0.015864908608065484,0.005554824766166342
beautifully,0.0006345963443226194,0.0006172027517962602
beautifully-tapered,0.0008919030196784362,0.0
beauty,0.005076770754580955,0.004320419262573822
beauty-idiom,0.0,0.0004337284661389937
beaver,0.0,0.0008674569322779874
because,0.0019037890329678582,0.002160209631286911
beckon,0.0,0.0008674569322779874
beckoning,0.0,0.0004337284661389937
become,0.01015354150916191,0.020676292185174718
becoming,0.0,0.0004337284661389937
bed,0.016499504952388104,0.010801048156434553
bedground,0.0,0.0004337284661389937
bedroom,0.007615156131871433,0.005246223390268212
bedroom's,0.0008919030196784362,0.0
bedside,0.0006345963443226194,0.0003086013758981301
bedspread,0.0017838060393568723,0.0
bedspring,0.0,0.0004337284661389937
bedstraw,0.0008919030196784362,0.0
bedtime,0.0008919030196784362,0.0
